id,symbol,timeframe,timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,ema_50,rsi_14,stoch_k,stoch_d,atr_14,bb_upper_20,bb_middle_20,bb_lower_20,macd_line,macd_signal,macd_histogram,created_at,updated_at,ob_bullish_high,ob_bullish_low,ob_bearish_high,ob_bearish_low
814711,GBPUSD,H3,2018-09-04 18:00:00+00,1.28312000,1.28703000,1.28236000,1.28553000,24339.00000000,1.28893250,1.29249560,1.28722930,1.28629282,1.28951041,1.29030663,39.95152301,37.30738037,25.26740482,0.00297160,1.29837553,1.28893250,1.27948947,-0.00321759,-0.00240380,-0.00081379,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814712,GBPUSD,H3,2018-09-04 21:00:00+00,1.28553000,1.28588000,1.28432000,1.28537000,55288.00000000,1.28834450,1.29241920,1.28708675,1.28617546,1.28921556,1.29011932,39.61676815,36.00973236,30.38659097,0.00309291,1.29711299,1.28834450,1.27957601,-0.00304010,-0.00253106,-0.00050904,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814713,GBPUSD,H3,2018-09-05 00:00:00+00,1.28538000,1.28592000,1.28507000,1.28523000,14999.00000000,1.28779200,1.29233780,1.28695440,1.28605154,1.28893070,1.28993307,39.30641956,36.65814152,36.65841808,0.00298342,1.29585493,1.28779200,1.27972907,-0.00287916,-0.00260068,-0.00027848,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814714,GBPUSD,H3,2018-09-05 03:00:00+00,1.28523000,1.28694000,1.28490000,1.28599000,12258.00000000,1.28731450,1.29227440,1.28681975,1.28592515,1.28865658,1.28974863,41.96430443,61.11111111,44.59299500,0.00283103,1.29457687,1.28731450,1.28005213,-0.00273143,-0.00262683,-0.00010460,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814715,GBPUSD,H3,2018-09-05 06:00:00+00,1.28600000,1.28620000,1.28306000,1.28307000,15654.00000000,1.28665150,1.29218700,1.28667295,1.28593513,1.28845905,1.28960124,35.52697695,27.19186785,41.65370683,0.00277453,1.29284271,1.28665150,1.28046029,-0.00252392,-0.00260625,0.00008233,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814716,GBPUSD,H3,2018-09-05 09:00:00+00,1.28306000,1.28386000,1.27845000,1.27927000,39300.00000000,1.28601450,1.29200460,1.28650835,1.28549434,1.28805986,1.28934511,29.24063737,7.96116505,32.08804800,0.00280064,1.29248463,1.28601450,1.27954437,-0.00256552,-0.00259810,0.00000000,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814717,GBPUSD,H3,2018-09-05 12:00:00+00,1.27926000,1.28357000,1.27876000,1.28283000,27073.00000000,1.28554450,1.29185320,1.28637120,1.28453675,1.28740876,1.28895001,39.95921232,47.97371303,27.70891531,0.00298702,1.29148426,1.28554450,1.27960474,-0.00287201,-0.00265288,-0.00021913,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814718,GBPUSD,H3,2018-09-05 15:00:00+00,1.28283000,1.29818000,1.28276000,1.29009000,91794.00000000,1.28541650,1.29180140,1.28628025,1.28427417,1.28706960,1.28871001,54.94727517,58.99645210,38.31044340,0.00311723,1.29082481,1.28541650,1.28000819,-0.00279542,-0.00268139,-0.00011403,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814719,GBPUSD,H3,2018-09-05 18:00:00+00,1.29010000,1.29139000,1.28936000,1.28971000,15399.00000000,1.28532950,1.29182980,1.28618915,1.28516892,1.28729333,1.28876412,54.18483021,57.07045109,54.68020541,0.00399600,1.29039169,1.28532950,1.28026731,-0.00212441,-0.00256999,0.00044558,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814720,GBPUSD,H3,2018-09-05 21:00:00+00,1.28971000,1.29144000,1.28954000,1.29106000,16067.00000000,1.28552450,1.29191780,1.28611995,1.28586754,1.28747234,1.28880122,56.49445690,63.91282311,59.99324210,0.00385557,1.29112551,1.28552450,1.27992349,-0.00160480,-0.00237695,0.00077215,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814721,GBPUSD,H3,2018-09-06 00:00:00+00,1.29107000,1.29262000,1.29065000,1.29212000,20343.00000000,1.28583500,1.29201840,1.28606370,1.28666638,1.28773809,1.28888980,58.27316512,69.28535226,63.42287549,0.00371589,1.29213230,1.28583500,1.27953770,-0.00107171,-0.00211590,0.00104419,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814722,GBPUSD,H3,2018-09-06 03:00:00+00,1.29211000,1.29264000,1.29070000,1.29093000,12357.00000000,1.28600850,1.29211300,1.28600705,1.28750540,1.28806268,1.28901647,55.52842486,63.25392803,65.48403447,0.00359118,1.29265675,1.28600850,1.27936025,-0.00055728,-0.00180418,0.00124690,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814723,GBPUSD,H3,2018-09-06 06:00:00+00,1.29092000,1.29169000,1.28953000,1.29101000,14999.00000000,1.28619300,1.29219480,1.28595305,1.28803226,1.28827507,1.28909151,55.67955964,63.65940193,65.39956074,0.00347324,1.29317312,1.28619300,1.27921288,-0.00024281,-0.00149191,0.00124910,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814724,GBPUSD,H3,2018-09-06 09:00:00+00,1.29101000,1.29444000,1.29016000,1.29308000,34178.00000000,1.28649800,1.29235520,1.28590975,1.28849038,1.28847766,1.28916675,59.51359542,74.15103903,67.02145633,0.00337944,1.29409486,1.28649800,1.27890114,0.00001271,-0.00119099,0.00120370,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814725,GBPUSD,H3,2018-09-06 12:00:00+00,1.29307000,1.29592000,1.29196000,1.29425000,31642.00000000,1.28691500,1.29246920,1.28587145,1.28919647,1.28881858,1.28932021,61.53882757,80.08109478,72.63051191,0.00344376,1.29521960,1.28691500,1.27861040,0.00037790,-0.00087721,0.00125511,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814726,GBPUSD,H3,2018-09-06 15:00:00+00,1.29424000,1.29616000,1.29113000,1.29303000,47576.00000000,1.28727200,1.29258480,1.28583470,1.28997394,1.28922090,1.28951353,58.26588345,73.89761784,76.04325055,0.00348064,1.29597401,1.28727200,1.27856999,0.00075303,-0.00055116,0.00130419,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814727,GBPUSD,H3,2018-09-06 18:00:00+00,1.29303000,1.29443000,1.29250000,1.29327000,16184.00000000,1.28771650,1.29244560,1.28579785,1.29044410,1.28950306,1.28965143,58.73088100,75.11403953,76.36425072,0.00359131,1.29668629,1.28771650,1.27874671,0.00094104,-0.00025272,0.00119376,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814728,GBPUSD,H3,2018-09-06 21:00:00+00,1.29327000,1.29358000,1.29213000,1.29264000,25459.00000000,1.28826900,1.29225880,1.28575345,1.29087885,1.28978209,1.28979334,56.93750296,71.92093259,73.64419665,0.00347264,1.29701986,1.28826900,1.27951814,0.00109676,0.00001718,0.00107958,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814729,GBPUSD,H3,2018-09-07 00:00:00+00,1.29263000,1.29300000,1.29187000,1.29214000,25995.00000000,1.28868750,1.29204380,1.28570505,1.29114980,1.28999379,1.28990497,55.48930232,69.38672073,72.14056428,0.00332817,1.29733768,1.28868750,1.28003732,0.00115601,0.00024495,0.00091106,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
651121,GBPUSD,H2,2016-04-29 04:00:00+00,1.46444000,1.46507000,1.46378000,1.46434000,6498.00000000,1.45741750,1.45443500,1.43129520,1.45938658,1.45716985,1.45327685,67.41328909,92.64367816,91.15900383,0.00365884,1.46465947,1.45741750,1.45017553,0.00221673,0.00168209,0.00053464,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651122,GBPUSD,H2,2016-04-29 06:00:00+00,1.46434000,1.46557000,1.46384000,1.46436000,9859.00000000,1.45775350,1.45485480,1.43155735,1.46014865,1.45770097,1.45371069,67.44663613,90.91591592,92.29764247,0.00348964,1.46560362,1.45775350,1.44990338,0.00244767,0.00183521,0.00061246,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651123,GBPUSD,H2,2016-04-29 08:00:00+00,1.46436000,1.46639000,1.46070000,1.46092000,19643.00000000,1.45803450,1.45519740,1.43180085,1.46079655,1.45819424,1.45412831,56.69915849,58.65457294,80.73805567,0.00336395,1.46591549,1.45803450,1.45015351,0.00260231,0.00198863,0.00061368,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651124,GBPUSD,H2,2016-04-29 10:00:00+00,1.46095000,1.46184000,1.45765000,1.45933000,18042.00000000,1.45820300,1.45550000,1.43203210,1.46081554,1.45839614,1.45439465,52.53241303,42.78768233,64.11939040,0.00353010,1.46604337,1.45820300,1.45036263,0.00241939,0.00207478,0.00034461,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651125,GBPUSD,H2,2016-04-29 12:00:00+00,1.45933000,1.46359000,1.45911000,1.46110000,17093.00000000,1.45859650,1.45589800,1.43227640,1.46058699,1.45846532,1.45458820,56.37575564,57.13128039,52.85784522,0.00357723,1.46618493,1.45859650,1.45100807,0.00212168,0.00208416,0.00000000,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651126,GBPUSD,H2,2016-04-29 14:00:00+00,1.46110000,1.46509000,1.46029000,1.46369000,22345.00000000,1.45910800,1.45631200,1.43253920,1.46066592,1.45866048,1.45484356,61.31202778,78.11993517,59.34629930,0.00364172,1.46662131,1.45910800,1.45159469,0.00200544,0.00206842,-0.00006298,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651127,GBPUSD,H2,2016-04-29 16:00:00+00,1.46372000,1.46706000,1.45935000,1.46235000,24041.00000000,1.45953550,1.45654200,1.43277905,1.46113116,1.45903304,1.45519048,57.67577289,63.79707917,66.34943158,0.00372445,1.46675948,1.45953550,1.45231152,0.00209812,0.00207436,0.00000000,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651128,GBPUSD,H2,2016-04-29 18:00:00+00,1.46237000,1.46359000,1.45883000,1.45911000,14668.00000000,1.45986600,1.45675520,1.43303295,1.46131868,1.45927874,1.45547125,49.96036123,34.02489627,58.64730354,0.00400913,1.46633791,1.45986600,1.45339409,0.00203994,0.00206748,0.00000000,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651129,GBPUSD,H2,2016-04-29 20:00:00+00,1.45911000,1.46152000,1.45897000,1.46110000,11695.00000000,1.46025100,1.45699640,1.43330180,1.46097888,1.45926624,1.45561394,54.02808131,36.99788584,44.93995376,0.00406277,1.46601601,1.46025100,1.45448599,0.00171264,0.00199651,-0.00028387,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651130,GBPUSD,H2,2016-04-29 22:00:00+00,1.46110000,1.46173000,1.46031000,1.46102000,3937.00000000,1.46059950,1.45723820,1.43356780,1.46099751,1.45940207,1.45582908,53.83860615,36.15221987,35.72500066,0.00395471,1.46561721,1.46059950,1.45558179,0.00159544,0.00191630,-0.00032086,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651131,GBPUSD,H2,2016-05-01 22:00:00+00,1.45863000,1.45980000,1.45835000,1.45907000,865.00000000,1.46057900,1.45747320,1.43381305,1.46100097,1.45952192,1.45603265,49.30012937,15.53911205,29.56307259,0.00377366,1.46561814,1.46057900,1.45553986,0.00147905,0.00182885,-0.00034980,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651132,GBPUSD,H2,2016-05-02 00:00:00+00,1.45914000,1.46075000,1.45882000,1.46027000,8267.00000000,1.46072500,1.45771700,1.43407310,1.46070390,1.45948844,1.45615176,51.98266606,27.84272051,26.51135081,0.00369483,1.46554594,1.46072500,1.45590406,0.00121546,0.00170617,-0.00049071,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651133,GBPUSD,H2,2016-05-02 02:00:00+00,1.46024000,1.46216000,1.45999000,1.46175000,9371.00000000,1.46102750,1.45798060,1.43435240,1.46063715,1.45954634,1.45631326,55.13553871,43.57066950,28.98416735,0.00356877,1.46527431,1.46102750,1.45678069,0.00109081,0.00158310,-0.00049229,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651134,GBPUSD,H2,2016-05-02 04:00:00+00,1.46175000,1.46213000,1.46024000,1.46079000,6633.00000000,1.46128050,1.45818920,1.43462910,1.46080835,1.45970957,1.45652647,52.71753117,33.36875664,34.92738222,0.00346886,1.46477020,1.46128050,1.45779080,0.00109878,0.00148624,-0.00038746,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651135,GBPUSD,H2,2016-05-02 06:00:00+00,1.46075000,1.46145000,1.46033000,1.46056000,7179.00000000,1.46139850,1.45842120,1.43490650,1.46080553,1.45978960,1.45669366,52.12768905,30.92454835,35.95465817,0.00335608,1.46461225,1.46139850,1.45818475,0.00101593,0.00139218,-0.00037625,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651136,GBPUSD,H2,2016-05-02 08:00:00+00,1.46056000,1.46358000,1.46034000,1.46185000,11385.00000000,1.46144050,1.45867560,1.43518975,1.46076776,1.45984667,1.45684528,55.15816379,44.63336876,36.30889125,0.00319636,1.46465480,1.46144050,1.45822620,0.00092109,0.00129796,-0.00037687,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651137,GBPUSD,H2,2016-05-02 10:00:00+00,1.46186000,1.46279000,1.46085000,1.46107000,12294.00000000,1.46144000,1.45882060,1.43546220,1.46093426,1.45999506,1.45704155,52.97451475,36.34431456,37.30074389,0.00319948,1.46465453,1.46144000,1.45822547,0.00093919,0.00122621,-0.00028702,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651138,GBPUSD,H2,2016-05-02 12:00:00+00,1.46105000,1.46611000,1.46086000,1.46592000,14360.00000000,1.46170150,1.45902420,1.43575890,1.46095514,1.46007469,1.45719953,62.82855447,86.91159587,55.96309306,0.00310952,1.46543798,1.46170150,1.45796502,0.00088045,0.00115706,-0.00027661,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651139,GBPUSD,H2,2016-05-02 14:00:00+00,1.46590000,1.46957000,1.46446000,1.46795000,19994.00000000,1.46204900,1.45929280,1.43606265,1.46171896,1.46050768,1.45754151,66.03653685,85.56149733,69.60580258,0.00326241,1.46665210,1.46204900,1.45744590,0.00121129,0.00116791,0.00000000,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651140,GBPUSD,H2,2016-05-02 16:00:00+00,1.46833000,1.46867000,1.46450000,1.46629000,21322.00000000,1.46214200,1.45935400,1.43633300,1.46267759,1.46105896,1.45794968,61.37218960,70.76648841,81.07986054,0.00339438,1.46700177,1.46214200,1.45728223,0.00161863,0.00125805,0.00036058,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651141,GBPUSD,H2,2016-05-02 18:00:00+00,1.46630000,1.46883000,1.46555000,1.46716000,14837.00000000,1.46228300,1.45947720,1.43662950,1.46323334,1.46144644,1.45827675,62.85308763,78.52049911,78.28282828,0.00344978,1.46753730,1.46228300,1.45702870,0.00178690,0.00136382,0.00042308,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651142,GBPUSD,H2,2016-05-02 20:00:00+00,1.46716000,1.46789000,1.46578000,1.46681000,9759.00000000,1.46240550,1.45964900,1.43692180,1.46383744,1.46186967,1.45862512,61.82618100,75.40106952,74.89601901,0.00343765,1.46795380,1.46240550,1.45685720,0.00196777,0.00148461,0.00048316,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651143,GBPUSD,H2,2016-05-02 22:00:00+00,1.46681000,1.46743000,1.46627000,1.46649000,3983.00000000,1.46268400,1.45984500,1.43721085,1.46429476,1.46223562,1.45894609,60.84733910,72.54901961,75.49019608,0.00334282,1.46846056,1.46268400,1.45690744,0.00205914,0.00159952,0.00045962,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651144,GBPUSD,H2,2016-05-03 00:00:00+00,1.46648000,1.46682000,1.46602000,1.46610000,4490.00000000,1.46302250,1.46001660,1.43748985,1.46463249,1.46255076,1.45924193,59.60868797,69.07308378,72.34105764,0.00318690,1.46876656,1.46302250,1.45727844,0.00208173,0.00169596,0.00038577,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651145,GBPUSD,H2,2016-05-03 02:00:00+00,1.46608000,1.46736000,1.46607000,1.46696000,7992.00000000,1.46331550,1.46021020,1.43776810,1.46485826,1.46281367,1.45951087,61.47125047,75.72093023,72.44767787,0.00301641,1.46923263,1.46331550,1.45739837,0.00204459,0.00176569,0.00027890,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651146,GBPUSD,H2,2016-05-03 04:00:00+00,1.46696000,1.46860000,1.46690000,1.46828000,5983.00000000,1.46354500,1.46042680,1.43804635,1.46518160,1.46312080,1.45980300,64.20001407,86.53444676,77.10948693,0.00289310,1.46984603,1.46354500,1.45724397,0.00206080,0.00182471,0.00023609,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651147,GBPUSD,H2,2016-05-03 06:00:00+00,1.46828000,1.46863000,1.46589000,1.46854000,11252.00000000,1.46385450,1.46062940,1.43833210,1.46565828,1.46350296,1.46013543,64.72988726,88.96034298,83.73857333,0.00280787,1.47048957,1.46385450,1.45721943,0.00215532,0.00189083,0.00026449,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651148,GBPUSD,H2,2016-05-03 08:00:00+00,1.46855000,1.47646000,1.46810000,1.47481000,23172.00000000,1.46463950,1.46100900,1.43864470,1.46610162,1.46387608,1.46046502,74.52292672,89.77061376,88.42180117,0.00280303,1.47245371,1.46463950,1.45682529,0.00222554,0.00195777,0.00026777,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651149,GBPUSD,H2,2016-05-03 10:00:00+00,1.47482000,1.47691000,1.46837000,1.46920000,24804.00000000,1.46504450,1.46119980,1.43892590,1.46744137,1.46468600,1.46102757,58.79329768,53.47012674,77.40036116,0.00319995,1.47292230,1.46504450,1.45716670,0.00275537,0.00211729,0.00063808,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651150,GBPUSD,H2,2016-05-03 12:00:00+00,1.46920000,1.46920000,1.46263000,1.46290000,20473.00000000,1.46513850,1.46126600,1.43918140,1.46771193,1.46502037,1.46134806,46.83736626,12.76463263,52.00179104,0.00358139,1.47286539,1.46513850,1.45741161,0.00269156,0.00223214,0.00045942,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
651151,GBPUSD,H2,2016-05-03 14:00:00+00,1.46290000,1.46403000,1.45910000,1.46030000,26435.00000000,1.46520000,1.46128800,1.43941815,1.46697163,1.46486330,1.46140892,42.95507955,6.73778776,24.32418237,0.00379486,1.47275027,1.46520000,1.45764973,0.00210833,0.00220738,-0.00009905,2026-02-06 12:38:45.175056+00,2026-02-08 12:12:07.670539+00,,,,
770477,GBPUSD,H8,2020-05-18 08:00:00+00,1.20977000,1.22078000,1.20905000,1.21878000,16609.00000000,1.22529850,1.23649480,1.24398345,1.21863362,1.22613520,1.23191154,41.61242144,37.53733820,15.77608142,0.00590373,1.24515337,1.22529850,1.20544363,-0.00750158,-0.00588429,-0.00161729,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770478,GBPUSD,H8,2020-05-18 16:00:00+00,1.21885000,1.22258000,1.21698000,1.21954000,13748.00000000,1.22425550,1.23600200,1.24364685,1.21865614,1.22559037,1.23139658,42.63121406,44.97019374,30.03597674,0.00631989,1.24298743,1.22425550,1.20552357,-0.00693423,-0.00609428,-0.00083995,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770479,GBPUSD,H8,2020-05-19 00:00:00+00,1.21968000,1.22178000,1.21806000,1.21990000,7454.00000000,1.22325900,1.23555180,1.24330800,1.21879212,1.22514219,1.23093162,43.13734865,47.17267552,43.22673582,0.00626847,1.24064274,1.22325900,1.20587526,-0.00635008,-0.00614544,-0.00020464,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770480,GBPUSD,H8,2020-05-19 08:00:00+00,1.21995000,1.22661000,1.21986000,1.22501000,17522.00000000,1.22244200,1.23520180,1.24298720,1.21896256,1.22475388,1.23049900,49.89470836,66.56546490,52.90277805,0.00608643,1.23776129,1.22244200,1.20712271,-0.00579132,-0.00607462,0.00028330,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770481,GBPUSD,H8,2020-05-19 16:00:00+00,1.22503000,1.22945000,1.22310000,1.22445000,11736.00000000,1.22192200,1.23485320,1.24263745,1.21989294,1.22477285,1.23028375,49.20461542,77.25204732,63.66339591,0.00613383,1.23619133,1.22192200,1.20765267,-0.00487992,-0.00583568,0.00095576,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770482,GBPUSD,H8,2020-05-20 00:00:00+00,1.22429000,1.22728000,1.22403000,1.22615000,5878.00000000,1.22156150,1.23447340,1.24228790,1.22059402,1.22474894,1.23005498,51.40205323,84.98635123,76.26795448,0.00614927,1.23499666,1.22156150,1.20812634,-0.00415492,-0.00549953,0.00134461,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770483,GBPUSD,H8,2020-05-20 08:00:00+00,1.22613000,1.22860000,1.22199000,1.22695000,16542.00000000,1.22126450,1.23416760,1.24195025,1.22144879,1.22485272,1.22990184,52.44465258,88.62602366,83.62147407,0.00594218,1.23392511,1.22126450,1.20860389,-0.00340393,-0.00508041,0.00167648,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770484,GBPUSD,H8,2020-05-20 16:00:00+00,1.22688000,1.22781000,1.22240000,1.22368000,12254.00000000,1.22075250,1.23367940,1.24159910,1.22229513,1.22500808,1.22978608,47.91929980,73.74886260,82.45374583,0.00598988,1.23208286,1.22075250,1.20942214,-0.00271295,-0.00460692,0.00189397,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770485,GBPUSD,H8,2020-05-21 00:00:00+00,1.22373000,1.22417000,1.21819000,1.21873000,6320.00000000,1.22036000,1.23316060,1.24123305,1.22250819,1.22490970,1.22954663,42.00988053,51.22838944,71.20109190,0.00594846,1.23139571,1.22036000,1.20932429,-0.00240151,-0.00416584,0.00176433,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770486,GBPUSD,H8,2020-05-21 08:00:00+00,1.21874000,1.22447000,1.21856000,1.22353000,15768.00000000,1.22016750,1.23268800,1.24089050,1.22192693,1.22445194,1.22912244,48.62593394,73.06642402,66.01455869,0.00595072,1.23083485,1.22016750,1.20950015,-0.00252502,-0.00383768,0.00131266,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770487,GBPUSD,H8,2020-05-21 16:00:00+00,1.22355000,1.22481000,1.22066000,1.22201000,11498.00000000,1.21991500,1.23217280,1.24053310,1.22217355,1.22438365,1.22890313,46.80487855,66.15104641,63.48195329,0.00594781,1.23014804,1.21991500,1.20968196,-0.00221010,-0.00351216,0.00130206,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770488,GBPUSD,H8,2020-05-22 00:00:00+00,1.22200000,1.22298000,1.21954000,1.22146000,7109.00000000,1.21982850,1.23159720,1.24014940,1.22214839,1.22420783,1.22863281,46.13165695,63.64877161,67.62208068,0.00581939,1.22997825,1.21982850,1.20967875,-0.00205943,-0.00322161,0.00116218,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
